Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2021-11-21 21:08:04,6,1,Sean,Milan,0,0,0,0,0,0,0,1,0,0,0,14.432514,-7.4353848,-12.3698225,0.19822486,0.58449304,0.5325444,0.65208745
2021-11-21 21:08:10,6,1,Milan,Matthias,0,0,0,0,0,0,0,0,0,0,0,11.282897,2.733593,-10.946745,0.5325444,0.65208745,0.82840234,0.6272366
2021-11-21 21:08:17,6,1,Matthias,Milan,0,0,0,0,0,0,0,0,1,0,0,9.843448,-4.7017856,8.647929,0.82840234,0.6272366,0.5946745,0.6699801
2021-11-21 21:08:24,6,1,Milan,Sean,0,0,0,0,0,0,0,0,0,0,0,8.561294,5.3578496,6.677514,0.5946745,0.6699801,0.41420117,0.6212724
2021-11-21 21:08:28,6,1,Sean,Will Stone,0,0,0,0,0,0,0,0,0,0,0,9.165848,8.63817,-3.0650897,0.41420117,0.6212724,0.49704143,0.54274356
2021-11-21 21:08:34,6,1,Will Stone,Sean,0,0,0,0,0,0,0,0,0,0,0,7.7640715,2.8429425,7.224852,0.49704143,0.54274356,0.30177516,0.51689863
2021-11-21 21:08:40,6,1,Sean,Milan,0,0,0,0,0,0,0,1,0,0,0,12.633542,-1.9681859,-12.479288,0.30177516,0.51689863,0.6390532,0.53479123
2021-11-21 21:08:49,6,1,Milan,Kevin,0,0,0,0,0,0,0,1,0,0,1,11.913733,4.1550674,-11.165681,0.6390532,0.53479123,0.9408284,0.4970179
2021-11-21 21:08:52,6,1,Kevin,Milan,0,0,0,0,0,0,0,0,1,1,0,9.012566,-3.7176957,8.210059,0.9408284,0.4970179,0.7189349,0.5308151
2021-11-21 21:08:59,6,1,Milan,Sean,0,0,0,0,0,0,0,0,0,0,0,9.77609,3.608353,9.085798,0.7189349,0.5308151,0.4733728,0.49801192
2021-11-21 21:09:02,6,1,Sean,Will Stone,0,0,0,0,0,0,0,0,0,0,0,6.745495,6.451292,1.9704149,0.4733728,0.49801192,0.42011833,0.4393638
2021-11-21 21:09:08,6,1,Will Stone,Sean,0,0,0,0,0,0,0,0,1,0,0,9.057516,-7.2167025,5.4733725,0.42011833,0.4393638,0.27218935,0.5049702
2021-11-21 21:09:15,6,1,Sean,Sam,0,0,0,0,0,0,0,0,0,0,1,8.141638,4.811135,6.5680475,0.27218935,0.5049702,0.09467456,0.4612326
2021-11-21 21:09:23,6,1,Sam,Sean,0,0,0,0,0,0,0,0,0,1,1,5.96916,5.9045706,-0.87573963,0.09467456,0.4612326,0.1183432,0.4075547
2021-11-21 21:09:31,6,1,Sean,Milan,0,0,0,0,0,0,0,0,1,1,0,16.637661,-11.4811125,-12.04142,0.1183432,0.4075547,0.44378698,0.51192844
2021-11-21 21:09:38,6,1,Milan,Sean,0,0,0,0,0,0,0,0,0,0,0,7.686567,3.6083496,6.786982,0.44378698,0.51192844,0.26035503,0.47912526
2021-11-21 21:09:44,6,1,Sean,Will Stone,0,0,0,0,0,0,0,0,0,0,0,9.469286,5.24851,-7.881657,0.26035503,0.47912526,0.4733728,0.43141153
2021-11-21 21:09:51,6,1,Will Stone,Sean,0,0,0,0,0,0,0,0,1,0,0,10.454522,-10.059645,2.8461537,0.4733728,0.43141153,0.3964497,0.52286285
2021-11-21 21:09:54,6,1,Sean,Milan,0,0,0,0,0,0,0,1,0,0,0,11.814671,-2.733593,-11.4940815,0.3964497,0.52286285,0.7071006,0.5477137
2021-11-21 21:09:57,6,1,Milan,Sean,0,0,0,0,0,0,0,1,0,0,0,12.184565,3.7176924,11.60355,0.7071006,0.5477137,0.39349112,0.5139165
2021-11-21 21:10:04,6,1,Sean,Milan,0,0,0,0,0,0,0,0,1,0,0,8.33968,-5.139164,-6.5680485,0.39349112,0.5139165,0.57100594,0.56063616
2021-11-21 21:10:13,6,1,Milan,Matthias,0,0,0,0,0,0,0,0,0,0,0,9.740865,6.0139136,-7.662721,0.57100594,0.56063616,0.7781065,0.5059642
2021-11-21 21:10:18,6,1,Matthias,Milan,0,0,0,0,0,0,0,0,1,0,0,9.496194,-4.3737564,8.428995,0.7781065,0.5059642,0.5502958,0.54572564
2021-11-21 21:10:24,6,1,Milan,Sean,0,0,0,0,0,0,0,0,0,0,0,8.707911,7.326042,-4.707102,0.5502958,0.54572564,0.6775148,0.47912526
2021-11-21 21:10:30,6,1,Sean,Milan,0,0,0,0,0,0,0,0,0,0,0,7.8846903,0.21868914,7.881657,0.6775148,0.47912526,0.46449703,0.47713718
2021-11-21 21:10:36,6,1,Milan,Matthias,0,0,0,0,0,0,0,0,0,0,0,10.212341,3.0616317,-9.742603,0.46449703,0.47713718,0.7278106,0.44930416
2021-11-21 21:10:41,6,1,Matthias,Sean,0,0,0,0,0,0,0,0,1,0,0,11.402359,-4.155071,10.618341,0.7278106,0.44930416,0.4408284,0.48707753
2021-11-21 21:10:51,6,1,Sean,Matthias,0,0,0,0,0,0,0,0,0,0,0,7.893782,-0.437375,-7.881656,0.4408284,0.48707753,0.65384614,0.49105367
2021-11-21 21:11:16,6,1,Matthias,Sean,0,0,0,0,0,0,0,0,0,0,0,11.363208,5.467196,9.961538,0.65384614,0.49105367,0.3846154,0.4413519
2021-11-21 21:11:18,6,1,Sean,Will Stone,0,0,0,0,0,0,0,0,0,0,0,10.081551,9.840956,-2.1893487,0.3846154,0.4413519,0.44378698,0.35188866
2021-11-21 21:11:20,6,1,Will Stone,Sean,0,0,0,0,0,1,0,0,0,0,0,7.957871,4.1550674,6.786982,0.44378698,0.35188866,0.26035503,0.31411532
2021-11-21 21:11:21,6,1,Sean,Robin,0,0,0,1,1,0,0,0,0,0,1,14.249232,13.449306,4.7071004,0.26035503,0.31411532,0.1331361,0.1918489
2021-11-21 21:13:32,7,1,Kaden,Angel,1,1,0,0,0,0,0,1,0,0,0,16.301737,4.155071,-15.763313,0.18343195,0.6083499,0.60946745,0.57057655
2021-11-21 21:14:10,7,2,Kaden,Patrick,0,0,0,0,0,0,0,0,0,0,0,12.900342,6.9980135,-10.837279,0.43195266,0.776342,0.7248521,0.7127237
2021-11-21 21:14:17,7,2,Patrick,Kaden,0,0,0,0,0,0,0,1,0,0,0,13.282725,1.9681925,13.136096,0.7248521,0.7127237,0.36982247,0.694831
2021-11-21 21:14:23,7,2,Kaden,Tommy,0,0,0,0,0,0,0,0,0,0,0,14.62343,10.168984,-10.508876,0.36982247,0.694831,0.65384614,0.6023857
2021-11-21 21:14:30,7,2,Tommy,Patrick,0,0,0,0,0,0,0,0,0,0,0,8.221701,-0.43737173,8.210059,0.65384614,0.6023857,0.43195266,0.6063618
2021-11-21 21:14:43,7,2,Patrick,Kaden,0,0,0,0,0,0,0,1,0,0,1,15.081662,6.341943,13.683432,0.43195266,0.6063618,0.06213018,0.5487078
2021-11-21 21:14:50,7,2,Kaden,Grant,0,0,0,0,0,0,0,1,0,1,0,14.868846,1.6401637,-14.778107,0.06213018,0.5487078,0.46153846,0.5337972
2021-11-21 21:14:57,7,2,Grant,Angel,0,0,0,0,0,0,0,0,0,0,0,17.399395,10.6063595,-13.792899,0.46153846,0.5337972,0.83431953,0.43737575
2021-11-21 21:15:03,7,2,Angel,Mateo,0,0,0,0,0,0,0,0,0,0,0,9.585951,9.403581,1.8609478,0.83431953,0.43737575,0.78402364,0.35188866
