Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2021-11-23 13:32:49,6,2,Shrav,Grant,1,1,0,1,0,0,0,0,0,0,0,17.50051,17.49503,-0.43786997,0.83136094,0.27534792,0.84319526,0.116302185
2021-11-23 13:33:47,6,3,Angel,Robin,0,0,0,0,0,0,0,0,0,0,0,13.019292,13.011927,0.43786997,0.7928994,0.77833,0.7810651,0.6600398
2021-11-23 13:33:51,6,3,Robin,Kaden,0,0,0,0,0,0,0,0,0,0,0,9.099284,9.075548,-0.65680385,0.7810651,0.6600398,0.79881656,0.5775348
2021-11-23 13:33:55,6,3,Kaden,Joseph,0,0,0,0,0,0,0,0,0,0,0,10.771475,10.715706,-1.0946739,0.79881656,0.5775348,0.82840234,0.4801193
2021-11-23 13:34:00,6,3,Joseph,Kaden,0,0,0,0,0,0,0,1,0,0,0,13.79482,-1.7495034,13.683432,0.82840234,0.4801193,0.45857987,0.49602386
2021-11-23 13:34:03,6,3,Kaden,Angel,0,0,0,0,0,0,0,0,0,0,0,11.023763,4.483103,10.071005,0.45857987,0.49602386,0.18639053,0.45526838
2021-11-23 13:34:29,6,3,Angel,Kaden,0,0,0,0,0,0,0,0,1,0,0,9.803897,-7.982106,-5.692308,0.18639053,0.45526838,0.3402367,0.527833
2021-11-23 13:34:31,6,3,Kaden,Angel,0,0,0,0,0,0,0,0,0,0,0,8.7421055,6.232603,-6.130176,0.3402367,0.527833,0.50591713,0.47117296
2021-11-23 13:34:37,6,3,Angel,Kaden,0,0,0,0,0,0,0,0,0,0,0,11.379157,7.76342,-8.319527,0.50591713,0.47117296,0.7307692,0.4005964
2021-11-23 13:34:46,6,3,Kaden,Joseph,1,1,0,1,0,0,0,0,0,0,0,23.700338,23.618288,1.9704137,0.7307692,0.4005964,0.6775148,0.1858847
2021-11-23 13:35:33,7,1,Milan,Matthias,1,0,1,0,0,0,0,0,0,0,0,14.986733,11.918491,-9.085799,0.2781065,0.5695825,0.52366865,0.4612326
2021-11-23 13:36:14,7,2,Sean,Will Stone,0,0,0,0,0,0,0,0,0,0,0,19.049816,14.761427,-12.04142,0.26331362,0.70974153,0.5887574,0.57554674
2021-11-23 13:36:26,7,2,Will Stone,Matthias,0,0,0,0,0,0,0,0,0,0,0,12.557294,8.310142,-9.414201,0.5887574,0.57554674,0.84319526,0.5
2021-11-23 13:36:32,7,2,Matthias,Milan,0,0,0,0,0,0,0,1,0,0,0,12.219328,-2.0775354,12.041421,0.84319526,0.5,0.51775146,0.5188867
2021-11-23 13:36:41,7,2,Milan,Sam,0,0,0,0,0,1,0,0,0,0,0,11.448439,6.669981,-9.304735,0.51775146,0.5188867,0.7692308,0.4582505
2021-11-23 13:36:47,7,2,Sam,Will Stone,0,0,0,1,1,0,1,0,0,0,0,38.623093,37.833004,7.772189,0.7692308,0.4582505,0.5591716,0.11431412
2021-11-23 13:38:08,8,1,Patrick,Dale,0,0,0,0,0,0,0,0,0,0,0,14.835939,9.51292,-11.384615,0.15384616,0.79821074,0.46153846,0.71172965
2021-11-23 13:38:12,8,1,Dale,Joseph,1,1,0,0,0,0,0,1,0,0,0,13.363445,6.9980135,-11.384616,0.46153846,0.71172965,0.7692308,0.64811134
2021-11-23 13:38:55,9,1,Milan,Sean,0,0,0,0,0,0,0,1,0,0,0,11.713529,0.10934293,-11.713018,0.2751479,0.4801193,0.591716,0.47912526
2021-11-23 13:39:00,9,1,Sean,Will Stone,0,0,0,0,0,0,0,0,0,0,0,14.638843,12.7932415,-7.115383,0.591716,0.47912526,0.78402364,0.36282307
2021-11-23 13:39:06,9,1,Will Stone,Matthias,0,0,0,0,0,0,0,0,0,0,1,9.407093,8.966203,-2.846156,0.78402364,0.36282307,0.8609468,0.28131214
2021-11-23 13:39:15,9,1,Matthias,Sam,0,0,0,0,0,0,0,1,0,1,0,11.872246,-3.7176924,11.275148,0.8609468,0.28131214,0.556213,0.31510934
2021-11-23 13:39:21,9,1,Sam,Matthias,0,0,0,0,0,0,0,0,1,0,0,7.997814,-6.12326,5.1449704,0.556213,0.31510934,0.41715977,0.37077534
2021-11-23 13:39:24,9,1,Matthias,Milan,0,0,0,0,0,0,0,0,0,0,1,15.606662,10.059642,11.931952,0.41715977,0.37077534,0.09467456,0.27932405
2021-11-23 13:39:30,9,1,Milan,Matthias,0,0,0,0,0,0,0,0,1,1,0,10.03358,-4.483103,-8.976331,0.09467456,0.27932405,0.3372781,0.32007954
2021-11-23 13:39:33,9,1,Matthias,Milan,0,0,0,0,0,0,0,1,0,0,0,12.369823,0.0,-12.369823,0.3372781,0.32007954,0.67159766,0.32007954
2021-11-23 13:39:40,9,1,Milan,Kevin,1,1,0,1,0,0,1,0,0,0,0,30.867476,30.725647,-2.9556196,0.67159766,0.32007954,0.75147927,0.040755466
2021-11-23 13:41:05,9,2,Milan,Sam,0,0,0,0,0,0,0,0,0,0,1,13.337131,11.4811125,-6.786981,0.7721894,0.5188867,0.9556213,0.41451293
2021-11-23 13:41:08,9,2,Sam,Milan,0,0,0,0,0,0,0,1,0,1,0,14.7016115,-0.98409295,14.668638,0.9556213,0.41451293,0.5591716,0.42345923
2021-11-23 13:41:12,9,2,Milan,Sean,0,0,0,0,0,0,0,0,0,0,0,15.242197,8.091449,12.917161,0.5591716,0.42345923,0.21005917,0.3499006
2021-11-23 13:41:31,9,2,Sean,Will Stone,0,0,0,0,0,1,1,1,0,0,0,24.367424,7.76342,-23.097633,0.21005917,0.3499006,0.83431953,0.27932405
2021-11-23 13:41:37,9,2,Will Stone,Sam,0,0,0,1,1,0,0,0,0,0,0,23.927546,23.836979,2.0798817,0.83431953,0.27932405,0.7781065,0.06262425
2021-11-23 13:44:54,11,1,Sean,Will Stone,0,0,0,1,1,0,1,0,0,0,0,49.329304,49.20477,3.5029593,0.31360948,0.5477137,0.21893491,0.10039762
2021-11-23 13:46:01,12,1,Milan,Kaden,0,0,0,0,0,0,0,1,0,0,0,12.589232,0.10934293,-12.5887575,0.32840237,0.78827035,0.66863906,0.7872763
2021-11-23 13:46:04,12,1,Kaden,Matthias,0,0,0,0,0,0,0,0,0,0,1,10.522126,7.544728,-7.334319,0.66863906,0.7872763,0.8668639,0.7186879
2021-11-23 13:46:11,12,1,Matthias,Patrick,0,0,0,0,0,0,0,1,0,1,0,13.498971,-4.264414,12.807693,0.8668639,0.7186879,0.52071005,0.7574553
2021-11-23 13:46:14,12,1,Patrick,Kaden,0,0,0,0,0,0,0,1,0,0,0,12.995138,1.4214712,12.91716,0.52071005,0.7574553,0.17159763,0.7445328
2021-11-23 13:46:20,12,1,Kaden,Joseph,0,0,0,0,0,0,0,1,0,0,0,13.557703,6.0139203,-12.1508875,0.17159763,0.7445328,0.5,0.6898608
2021-11-23 13:46:22,12,1,Joseph,Dale,0,0,0,0,0,0,0,1,0,0,1,15.094434,7.4353848,-13.136095,0.5,0.6898608,0.8550296,0.6222664
2021-11-23 13:46:29,12,1,Dale,Joseph,0,0,0,0,0,0,0,0,0,1,0,10.517548,10.49702,0.65680385,0.8550296,0.6222664,0.8372781,0.52683896
2021-11-23 13:46:34,12,1,Joseph,Milan,0,0,0,0,0,0,0,1,0,0,0,14.663424,-3.0616283,14.340238,0.8372781,0.52683896,0.44970414,0.55467194
2021-11-23 13:46:40,12,1,Milan,Matthias,0,0,0,0,0,0,0,0,0,0,0,13.709892,10.168984,-9.195266,0.44970414,0.55467194,0.69822484,0.46222663
2021-11-23 13:46:44,12,1,Matthias,Milan,0,0,0,0,0,0,0,0,1,0,0,11.544312,-4.264414,10.72781,0.69822484,0.46222663,0.40828404,0.500994
2021-11-23 13:46:48,12,1,Milan,Dale,0,0,0,0,0,0,0,0,0,0,0,16.320953,13.011927,-9.85207,0.40828404,0.500994,0.6745562,0.38270378
2021-11-23 13:46:51,12,1,Dale,Milan,0,0,0,0,0,0,0,0,0,0,0,7.706707,6.341949,-4.3787,0.6745562,0.38270378,0.7928994,0.3250497
2021-11-23 13:46:57,12,1,Milan,Angel,0,0,0,0,0,0,0,0,0,0,1,7.1094255,6.12326,-3.6124256,0.7928994,0.3250497,0.89053255,0.2693837
2021-11-23 13:47:00,12,1,Angel,Milan,0,0,0,0,0,0,0,1,0,1,0,14.71921,-5.139164,13.792901,0.89053255,0.2693837,0.51775146,0.31610337
2021-11-23 13:47:03,12,1,Milan,Matthias,0,0,0,0,0,1,0,1,0,0,0,12.093189,1.9681892,11.9319515,0.51775146,0.31610337,0.19526628,0.29821074
2021-11-23 13:47:07,12,1,Matthias,Milan,0,0,0,1,1,0,0,0,0,0,0,12.836035,12.683897,-1.9704143,0.19526628,0.29821074,0.24852072,0.18290259
2021-11-23 13:47:36,13,1,Sam,Sean,0,0,0,0,0,0,0,0,0,0,0,10.780688,2.4055643,-10.508877,0.37573963,0.8439364,0.65976334,0.8220676
2021-11-23 13:47:48,13,1,Sean,Matthias,0,0,0,0,0,0,0,0,0,0,1,13.351405,8.63817,-10.180473,0.65976334,0.8220676,0.93491125,0.7435388
2021-11-23 13:47:52,13,1,Matthias,Will Stone,0,0,0,0,0,0,0,0,0,1,1,12.4656925,12.465212,0.10946804,0.93491125,0.7435388,0.93195266,0.6302187
2021-11-23 13:47:56,13,1,Will Stone,Matthias,0,0,0,0,0,0,0,1,0,1,0,15.121533,-5.685885,14.011834,0.93195266,0.6302187,0.5532544,0.68190855
2021-11-23 13:48:03,13,1,Matthias,Kevin,0,0,0,0,0,0,1,0,0,0,0,30.557884,30.28827,-4.0502954,0.5532544,0.68190855,0.6627219,0.40656063
2021-11-23 13:48:08,13,1,Kevin,Angel,0,0,0,0,0,0,0,0,0,0,1,12.23273,9.622267,-7.553255,0.6627219,0.40656063,0.8668639,0.31908548
2021-11-23 13:48:14,13,1,Angel,Milan,0,0,0,0,0,0,0,1,0,1,0,15.716808,-4.701789,14.997042,0.8668639,0.31908548,0.46153846,0.361829
2021-11-23 13:48:36,13,1,Milan,Will Stone,0,0,0,0,0,0,0,0,0,0,0,7.066604,1.9681892,-6.786982,0.46153846,0.361829,0.6449704,0.34393638
2021-11-23 13:48:40,13,1,Will Stone,Milan,0,0,0,0,0,0,0,0,0,0,0,8.04285,4.483103,-6.6775155,0.6449704,0.34393638,0.8254438,0.3031809
2021-11-23 13:48:45,13,1,Milan,Matthias,0,0,0,0,0,1,0,1,0,0,0,16.089985,-1.8588495,15.982249,0.8254438,0.3031809,0.39349112,0.32007954
2021-11-23 13:48:57,13,1,Matthias,Will Stone,0,0,0,1,1,0,0,0,0,0,1,17.510105,14.324057,10.071006,0.39349112,0.32007954,0.12130178,0.18986084
2021-11-23 13:49:44,14,1,Kaden,Grant,0,0,0,0,0,0,0,0,1,1,0,18.55366,-8.63817,-16.420118,0.01775148,0.48210734,0.46153846,0.56063616
2021-11-23 13:49:47,14,1,Grant,Dale,0,0,0,0,0,0,0,0,0,0,1,16.560963,8.091449,-14.449703,0.46153846,0.56063616,0.852071,0.48707753
2021-11-23 13:49:53,14,1,Dale,Grant,0,0,0,0,0,0,0,1,0,1,0,11.294217,-0.65606415,11.2751465,0.852071,0.48707753,0.5473373,0.49304175
2021-11-23 13:49:54,14,1,Grant,Kaden,0,0,0,0,0,0,0,0,0,0,0,11.548425,10.168988,-5.4733715,0.5473373,0.49304175,0.69526625,0.4005964
2021-11-23 13:49:58,14,1,Kaden,Grant,0,0,0,0,0,0,0,0,0,0,0,9.253483,7.7634172,-5.0355034,0.69526625,0.4005964,0.83136094,0.3300199
2021-11-23 13:50:01,14,1,Grant,Joseph,0,0,0,0,0,0,0,0,0,0,1,9.2296295,8.966204,-2.18935,0.83136094,0.3300199,0.89053255,0.24850895
2021-11-23 13:50:16,14,1,Joseph,Grant,0,0,0,0,0,0,0,1,0,1,0,11.85028,-2.4055657,11.603551,0.89053255,0.24850895,0.5769231,0.27037773
2021-11-23 13:50:22,14,1,Grant,Dale,0,0,0,0,0,0,0,1,0,0,0,15.392289,2.9522853,15.106508,0.5769231,0.27037773,0.16863905,0.24353877
2021-11-23 13:50:34,14,1,Dale,Joseph,0,0,0,0,0,0,0,0,1,0,0,11.684926,-6.451292,-9.742603,0.16863905,0.24353877,0.43195266,0.30218688
2021-11-23 13:50:36,14,1,Joseph,Grant,0,0,0,0,0,0,0,1,0,0,0,11.668858,3.3896604,-11.165681,0.43195266,0.30218688,0.7337278,0.27137178
2021-11-23 13:50:39,14,1,Grant,Joseph,0,0,0,0,0,0,0,1,0,0,0,12.765837,-1.312125,12.698225,0.7337278,0.27137178,0.39053255,0.2833002
2021-11-23 13:50:44,14,1,Joseph,Grant,0,0,0,0,0,0,0,0,1,0,0,9.150312,-6.013917,6.8964496,0.39053255,0.2833002,0.20414202,0.33797216
2021-11-23 13:50:47,14,1,Grant,Dale,0,0,0,0,0,0,0,0,0,0,1,10.652986,10.168986,3.1745565,0.20414202,0.33797216,0.1183432,0.24552684
2021-11-23 13:50:52,14,1,Dale,Grant,0,0,0,0,0,0,0,0,1,1,0,10.847583,-8.091451,-7.224852,0.1183432,0.24552684,0.31360948,0.31908548
2021-11-23 13:50:56,14,1,Grant,Joseph,1,1,0,0,0,0,0,0,0,0,1,15.889833,11.918488,10.508876,0.31360948,0.31908548,0.0295858,0.21073559
2021-11-23 13:51:40,14,2,Joseph,Grant,0,0,0,1,1,0,0,0,0,0,1,13.6946945,9.840954,9.523669,0.3372781,0.25745526,0.07988165,0.16799204
2021-11-23 13:52:49,16,1,Milan,Sean,0,0,0,0,0,0,0,0,0,0,0,8.175859,3.8270354,-7.224851,0.3106509,0.66202784,0.50591713,0.6272366
2021-11-23 13:52:56,16,1,Sean,Matthias,0,0,0,0,0,1,0,0,0,0,0,14.051176,11.4811125,-8.100594,0.50591713,0.6272366,0.7248521,0.52286285
2021-11-23 13:53:07,16,1,Matthias,Will Stone,0,0,0,1,1,0,1,0,0,0,0,43.240906,43.190857,2.0798817,0.7248521,0.52286285,0.66863906,0.13021868
2021-11-23 13:55:03,18,1,Sean,Will Stone,0,0,0,0,0,0,0,0,0,0,0,12.761916,9.950298,-7.991125,0.5414201,0.57654077,0.75739646,0.4860835
2021-11-23 13:55:07,18,1,Will Stone,Matthias,0,0,0,0,0,0,0,0,0,0,1,11.416263,10.49702,-4.4881654,0.75739646,0.4860835,0.8786982,0.39065605
2021-11-23 13:55:11,18,1,Matthias,Sean,0,0,0,0,0,0,0,1,0,1,0,13.45537,-1.6401603,13.355031,0.8786982,0.39065605,0.51775146,0.4055666
2021-11-23 13:55:14,18,1,Sean,Angel,0,0,0,0,0,1,0,1,0,0,1,17.428913,7.435388,15.763312,0.51775146,0.4055666,0.09171598,0.33797216
2021-11-23 13:56:26,18,1,Angel,Will Stone,0,0,0,1,1,0,0,0,0,1,1,19.733288,19.681908,-1.4230769,0.09171598,0.33797216,0.13017751,0.15904573
2021-11-23 14:15:45,19,1,Alec,Kaden,0,0,0,0,0,0,0,0,0,0,0,9.197867,-0.21868914,9.195267,0.6035503,0.4333996,0.35502958,0.43538767
